step,key,value,timestamp
18,loss/entropy,2.618255615234375,1756155548
18,perf/fps,0.8233183474641433,1756155548
18,value/explained_variance,0.0,1756155548
18,optim/lr,0.001,1756155548
19,loss/total,929123794944.0,1756155548
19,loss/policy,-0.002796034018198649,1756155548
19,loss/value,1858247589888.0,1756155548
19,loss/entropy,2.4644883473714194,1756155548
19,perf/fps,0.8684064539520416,1756155548
19,value/explained_variance,0.0,1756155548
19,optim/lr,0.001,1756155548
20,loss/total,184078864569685.34,1756155549
20,loss/policy,0.0001000724732875824,1756155549
20,loss/value,368157729139370.7,1756155549
20,loss/entropy,2.538870890935262,1756155549
20,perf/fps,0.9135052777086906,1756155549
20,value/explained_variance,0.0,1756155549
20,optim/lr,0.001,1756155549
21,loss/total,5864835689130.667,1756155549
21,loss/policy,-0.00034661094347635907,1756155549
21,loss/value,11729671378261.334,1756155549
21,loss/entropy,2.5500651200612388,1756155549
21,perf/fps,0.9585114480049026,1756155549
21,value/explained_variance,0.0,1756155549
21,optim/lr,0.001,1756155549
22,loss/total,7226070837930.667,1756155550
22,loss/policy,-0.0033912211656570435,1756155550
22,loss/value,14452141675861.334,1756155550
22,loss/entropy,2.483039935429891,1756155550
22,perf/fps,1.0033530433680127,1756155550
22,value/explained_variance,0.0,1756155550
22,optim/lr,0.001,1756155550
23,loss/total,352889280.0,1756155550
23,loss/policy,-0.002925962209701538,1756155550
23,loss/value,705778560.0,1756155550
23,loss/entropy,2.2832513650258384,1756155550
23,perf/fps,1.0482339616855714,1756155550
23,value/explained_variance,-1.5086803433206342e-06,1756155550
23,optim/lr,0.001,1756155550
24,loss/total,8907235786752.0,1756155551
24,loss/policy,-0.00021576260526974997,1756155551
24,loss/value,17814471573504.0,1756155551
24,loss/entropy,2.4359405040740967,1756155551
24,perf/fps,1.0929852884091462,1756155551
24,value/explained_variance,-6.52862626182582e-08,1756155551
24,optim/lr,0.001,1756155551
25,loss/total,10424183772501.334,1756155551
25,loss/policy,0.0006591677665710449,1756155551
25,loss/value,20848367545002.668,1756155551
25,loss/entropy,2.3916701475779214,1756155551
25,perf/fps,1.1376072238724848,1756155551
25,value/explained_variance,0.0,1756155551
25,optim/lr,0.001,1756155551
26,loss/total,275174708565.3333,1756155552
26,loss/policy,-0.000402599573135376,1756155552
26,loss/value,550349417130.6666,1756155552
26,loss/entropy,2.532297690709432,1756155552
26,perf/fps,1.1820181496381874,1756155552
26,value/explained_variance,1.9811962026494712e-07,1756155552
26,optim/lr,0.001,1756155552
27,loss/total,5815854762.666667,1756155552
27,loss/policy,-0.001411894957224528,1756155552
27,loss/value,11631709525.333334,1756155552
27,loss/entropy,2.613901138305664,1756155552
27,perf/fps,1.2264265918226014,1756155552
27,value/explained_variance,-6.835181225461895e-07,1756155552
27,optim/lr,0.001,1756155552
28,loss/total,456522345130.6667,1756155553
28,loss/policy,-0.0015798161427179973,1756155553
28,loss/value,913044690261.3334,1756155553
28,loss/entropy,2.4921785990397134,1756155553
28,perf/fps,1.2707743865433034,1756155553
28,value/explained_variance,7.961276982104692e-08,1756155553
28,optim/lr,0.001,1756155553
29,loss/total,4488.697916666667,1756155554
29,loss/policy,-0.006373072043061256,1756155554
29,loss/value,8977.464192708334,1756155554
29,loss/entropy,2.7711354891459146,1756155554
29,perf/fps,1.3150757513372129,1756155554
29,value/explained_variance,0.002435610506343444,1756155554
29,optim/lr,0.001,1756155554
30,loss/total,857622380544.0,1756155554
30,loss/policy,-0.0003263602654139201,1756155554
30,loss/value,1715244761088.0,1756155554
30,loss/entropy,2.530721108118693,1756155554
30,perf/fps,1.3592557104465834,1756155554
30,value/explained_variance,0.0,1756155554
30,optim/lr,0.001,1756155554
31,loss/total,20760.85546875,1756155555
31,loss/policy,-0.004469824644426505,1756155555
31,loss/value,41521.774739583336,1756155555
31,loss/entropy,2.810339609781901,1756155555
31,perf/fps,1.40350572075434,1756155555
31,value/explained_variance,0.0005714614456732159,1756155555
31,optim/lr,0.001,1756155555
32,loss/total,3817217720320.0,1756155555
32,loss/policy,-0.0009853603939215343,1756155555
32,loss/value,7634435440640.0,1756155555
32,loss/entropy,2.5608866214752197,1756155555
32,perf/fps,1.4476923583488324,1756155555
32,value/explained_variance,0.0,1756155555
32,optim/lr,0.001,1756155555
33,loss/total,572334976.0,1756155556
33,loss/policy,0.0004710604747136434,1756155556
33,loss/value,1144669952.0,1756155556
33,loss/entropy,2.5311430295308432,1756155556
33,perf/fps,1.4918510468216128,1756155556
33,value/explained_variance,-3.1007186596099245e-07,1756155556
33,optim/lr,0.001,1756155556
34,loss/total,290871029.3333333,1756155556
34,loss/policy,9.095296263694763e-05,1756155556
34,loss/value,581742058.6666666,1756155556
34,loss/entropy,2.384427865346273,1756155556
34,perf/fps,1.5358637125187935,1756155556
34,value/explained_variance,1.1592246276226348e-06,1756155556
34,optim/lr,0.001,1756155556
35,loss/total,2150046580255402.8,1756155557
35,loss/policy,0.00010115777452786763,1756155557
35,loss/value,4300093160510805.5,1756155557
35,loss/entropy,2.506402333577474,1756155557
35,perf/fps,1.5798700927951332,1756155557
35,value/explained_variance,0.0,1756155557
35,optim/lr,0.001,1756155557
36,loss/total,7419566421.333333,1756155557
36,loss/policy,0.001713174084822337,1756155557
36,loss/value,14839132842.666666,1756155557
36,loss/entropy,2.543464024861654,1756155557
36,perf/fps,1.6236990914552987,1756155557
36,value/explained_variance,1.148092883762608e-06,1756155557
36,optim/lr,0.001,1756155557
37,loss/total,4424834048.0,1756155558
37,loss/policy,-0.0013328964511553447,1756155558
37,loss/value,8849668096.0,1756155558
37,loss/entropy,2.6544322967529297,1756155558
37,perf/fps,1.6674982549538546,1756155558
37,value/explained_variance,7.700504286445309e-07,1756155558
37,optim/lr,0.001,1756155558
38,loss/total,140201754624.0,1756155559
38,loss/policy,-0.0006516600648562113,1756155559
38,loss/value,280403509248.0,1756155559
38,loss/entropy,2.393923044204712,1756155559
38,perf/fps,1.7112335839840744,1756155559
38,value/explained_variance,1.2961680473377868e-07,1756155559
38,optim/lr,0.001,1756155559
39,loss/total,298366063957.3333,1756155559
39,loss/policy,-0.0007084930936495463,1756155559
39,loss/value,596732127914.6666,1756155559
39,loss/entropy,2.503934462865194,1756155559
39,perf/fps,1.7549955556227685,1756155559
39,value/explained_variance,0.0,1756155559
39,optim/lr,0.001,1756155559
40,loss/total,1084711.7916666667,1756155560
40,loss/policy,-0.007160945485035579,1756155560
40,loss/value,2169423.5833333335,1756155560
40,loss/entropy,2.383209149042765,1756155560
40,perf/fps,1.7982327101306372,1756155560
40,value/explained_variance,-7.519439021885788e-06,1756155560
40,optim/lr,0.001,1756155560
41,loss/total,5134905507840.0,1756155561
41,loss/policy,-0.0003651268780231476,1756155561
41,loss/value,10269811015680.0,1756155561
41,loss/entropy,2.2959531943003335,1756155561
41,perf/fps,1.8399289534439012,1756155561
41,value/explained_variance,0.0,1756155561
41,optim/lr,0.001,1756155561
42,loss/total,3882172809216.0,1756155562
42,loss/policy,-0.007052811483542125,1756155562
42,loss/value,7764345618432.0,1756155562
42,loss/entropy,2.264362414677938,1756155562
42,perf/fps,1.8821155748771308,1756155562
42,value/explained_variance,0.0,1756155562
42,optim/lr,0.001,1756155562
43,loss/total,945227453781.3334,1756155563
43,loss/policy,0.0003791799147923787,1756155563
43,loss/value,1890454907562.6667,1756155563
43,loss/entropy,2.5099098682403564,1756155563
43,perf/fps,1.9250206426741236,1756155563
43,value/explained_variance,2.307063544648713e-07,1756155563
43,optim/lr,0.001,1756155563
44,loss/total,6005320581120.0,1756155563
44,loss/policy,-0.0008509457111358643,1756155563
44,loss/value,12010641162240.0,1756155563
44,loss/entropy,2.419860521952311,1756155563
44,perf/fps,1.968260215577522,1756155563
44,value/explained_variance,0.0,1756155563
44,optim/lr,0.001,1756155563
45,loss/total,3086094933.3333335,1756155564
45,loss/policy,0.0015391347308953602,1756155564
45,loss/value,6172189866.666667,1756155564
45,loss/entropy,2.377944310506185,1756155564
